memberID,gender,age
1381164680,F,T
1381164778,M,M1
1381164855,F,F2
1381164955,F,F2
1381165089,M,M2
1381165201,M,M1
1381165352,F,T
1381165388,M,M1
1381165494,F,F3
1381165678,F,T
1381165790,F,F2
1381165849,F,F1
1381166012,F,F2
1381166058,F,F3
1381166160,F,F2
1381166270,F,F2
1381166408,M,M2
1381166512,M,M1
1381166668,M,M2
1381166750,F,F2
1381166910,M,M3
1381166979,M,T
1381167370,F,F3
1381167530,M,T
1381167622,M,M1
1381167801,F,F2
1381167821,F,F3
1381167904,F,F3
1381167998,M,M2
1381168050,M,T
1381168109,F,F2
1381168151,F,T
1381168312,F,T
1381168348,F,F2
1381168431,M,M2
1381168676,F,F1
1381168832,F,F2
1381168841,F,F1
1381168885,M,M1
1381169172,M,M3
1381169411,F,T
1381169428,F,T
1381169577,F,T
1381169592,M,M2
1381169605,F,F2
1381169636,F,T
1381169681,F,T
1381169990,M,M1
1381169993,M,M2
1381170088,F,T
1381170207,F,F2
1381170350,F,F1
1381171041,M,M2
1381171087,M,T
1381171218,F,F1
1381171327,F,T
1381171378,M,M3
1381171399,F,F3
1381171506,F,F3
1381171577,M,M3
1381171723,F,T
1381172135,M,M1
1381172156,M,M2
1381172306,M,M3
1381172364,F,F2
1381172617,F,F2
1381172806,F,T
1381173096,F,F1
1381173206,F,T
1381173233,M,M3
1381173611,F,F2
1381173671,M,M3
1381173703,F,F3
1381173795,F,T
1381173833,F,T
1381173996,M,M1
1381174050,F,F1
1381174120,M,M3
1381174186,F,F2
1381174187,M,M2
1381174208,F,T
1381174308,F,F1
1381174421,M,M2
1381174480,M,M2
1381174486,F,T
1381174528,F,F2
1381174536,M,M3
1381174605,M,M3
1381174726,F,F1
1381174806,M,T
1381174958,F,F2
1381174966,F,F2
1381175414,F,T
1381175489,M,T
1381175497,M,M2
1381175591,F,F2
1381175862,F,F2
1381175924,M,T
1381175936,M,M2
1381176084,M,M1
1381176195,F,F1
1381176369,M,M2
1381176465,F,F3
1381176613,F,F3
1381176766,M,T
1381177011,F,F2
1381177030,M,M2
1381177473,F,F1
1381177540,M,T
1381177947,F,T
1381178132,F,F2
1381178285,F,F1
1381178405,F,T
1381178464,F,F2
1381178629,F,F1
1381178639,M,T
1381178682,M,M1
1381179050,F,F3
1381179088,M,M3
1381179461,M,M1
1381179578,F,F2
1381179780,M,M3
1381179982,M,M3
1381179991,F,F1
1381180186,M,M3
1381180774,F,F2
1381181085,F,F2
1381181216,F,T
1381181408,M,M2
1381181435,F,T
1381181497,M,T
1381181766,F,F1
1381181767,F,F2
1381181820,M,M3
1381181979,F,F1
1381182062,M,M2
1381182074,M,M3
1381182212,M,M2
1381182621,F,F2
1381182896,M,T
1381183063,M,M2
1381183150,M,M3
1381183420,M,M3
1381183442,M,M1
1381183568,M,T
1381183687,F,F1
1381183709,F,F2
1381183758,M,T
1381183820,M,M1
1381183973,M,M2
1381184160,F,F2
1381184304,F,F3
1381184503,M,T
1381184614,F,F3
1381184650,M,M1
1381184685,M,M2
1381184727,M,M3
1381185049,M,M2
1381185169,F,F2
1381185204,F,T
1381185248,F,F2
1381185249,M,T
1381185253,M,T
1381185740,F,F2
1381185764,M,T
1381185910,F,F2
1381186010,F,F1
1381186102,F,T
1381186162,F,F1
1381186318,F,F2
1381186409,M,M2
1381186485,F,F2
1381186663,F,F1
1381186679,F,F2
1381186706,F,F1
1381186805,F,F2
1381186879,F,F1
1381186929,F,T
1381187075,F,T
1381187121,F,F2
1381187140,M,M1
1381187820,F,T
1381187878,F,T
1381188004,F,T
1381188095,M,T
1381188427,M,M2
1381188597,M,M3
1381188788,M,M2
1381189106,F,F1
1381189276,F,T
1381189372,M,T
1381189438,F,F2
1381189656,F,F2
1381189688,M,T
1381190056,F,T
1381190112,M,M2
1381190552,F,F1
1381190630,F,F2
1381190632,F,F2
1381190681,M,M2
1381190886,M,M2
1381190930,F,T
1381191111,F,T
1381191147,F,F2
1381191240,M,M1
1381191298,M,M2
1381191374,F,F1
1381191392,F,F3
1381191575,M,M2
1381191603,F,F2
1381192089,M,M3
1381192153,F,F3
1381192170,F,T
1381192389,M,M2
1381192602,F,F2
1381192629,F,F3
1381192960,M,T
1381192982,M,M2
1381193112,F,T
1381193124,M,M3
1381193167,F,F1
1381193392,F,F1
1381193419,M,M2
1381193436,M,M2
1381193536,M,T
1381193682,F,F3
1381193751,M,M1
1381194195,M,M2
1381194217,M,M2
1381194425,F,F3
1381194577,M,M3
1381195069,F,F2
1381195207,F,T
1381195215,M,M3
1381195289,M,T
1381195410,M,M3
1381195527,F,F1
1381195688,M,M3
1381195791,M,T
1381195861,M,T
1381196106,F,F1
1381196121,M,M3
1381196212,M,M2
1381196223,F,F3
1381196295,M,M1
1381196531,M,M3
1381196747,M,M3
1381196834,M,M3
1381196941,M,M2
1381197189,F,F2
1381197240,M,M3
1381197357,M,T
1381197431,M,M3
1381197643,M,M3
1381197849,F,F2
1381197908,M,M1
1381198163,F,T
1381198311,F,F2
1381198324,F,T
1381198406,F,F2
1381198426,M,M2
1381198525,M,T
1381198678,M,T
1381198743,M,M2
1381198792,F,F3
1381199000,M,M2
1381199169,F,F1
1381199262,M,M2
1381199294,F,F3
1381199488,F,T
1381199598,M,M3
1381199602,F,F2
1381199623,M,T
1381199853,F,F1
1381199922,M,T
1381199976,M,M2
1381200018,F,T
1381200144,M,M1
1381200146,F,F1
1381200204,F,T
1381200370,M,M2
1381200756,M,M2
1381200832,F,F1
1381201102,M,T
1381201111,M,T
1381201256,F,F3
1381201282,F,F2
1381201403,F,F3
1381201712,F,F3
1381201725,F,F2
1381201805,M,M2
1381202119,F,F2
1381202135,M,M3
1381202199,F,F3
1381202221,F,F2
1381202291,M,T
1381202375,F,F2
1381202588,M,M1
1381202795,M,M2
1381202802,M,M2
1381202844,M,M1
1381203176,F,F3
1381203536,F,F2
1381203554,F,F2
1381203555,F,T
1381203558,M,M2
1381203622,F,F3
1381203701,M,M2
1381204071,M,M2
1381204092,F,T
1381204123,F,F1
1381204272,F,F3
1381204310,F,F1
1381204326,F,F3
1381204444,M,M2
1381204452,F,F1
1381204514,M,M2
1381204531,F,F1
1381204547,F,F2
1381204809,F,T
1381204834,M,T
1381204937,F,F2
1381204957,F,F1
1381205416,M,M3
1381205530,M,M2
1381205531,F,F1
1381205670,F,F2
1381205819,F,F3
1381205885,F,F3
1381205887,F,T
1381205986,F,F2
1381206058,M,M3
1381206156,F,T
1381206247,F,F3
1381206547,M,M3
1381206681,F,T
1381206864,M,T
1381206887,F,F3
1381207093,F,T
1381207108,M,M2
1381207238,F,F3
1381207297,F,T
1381207390,M,M2
1381207413,F,F3
1381207579,F,T
1381207617,M,M1
1381207755,F,F2
1381207871,F,T
1381207891,M,M2
1381207939,M,M2
1381207971,F,F2
1381207998,M,M3
1381208006,F,F3
1381208031,M,M2
1381208083,M,M3
1381208101,M,M2
1381208152,F,F2
1381208190,F,T
1381208307,M,M1
1381208518,F,F2
1381208602,F,F2
1381208659,F,F2
1381208792,M,M3
1381209439,M,T
1381209596,F,F2
1381209624,F,F2
1381209691,F,F2
1381209789,F,F2
1381210001,F,F3
1381210225,F,F3
1381210455,F,F3
1381210554,M,M2
1381210558,M,M2
1381210602,F,T
1381210669,F,F1
1381210978,F,F2
1381211050,F,F1
1381211051,F,F2
1381211750,F,F1
1381211791,F,F2
1381211831,F,F2
1381211840,M,M1
1381211945,F,T
1381212196,F,F3
1381212454,F,F2
1381212458,M,T
1381212780,F,F2
1381212782,F,T
1381212826,M,M3
1381213024,F,T
1381213059,F,F3
1381213071,M,M3
1381213076,F,F3
1381213290,M,M3
1381213385,F,F2
1381213402,M,M2
1381213472,F,F2
1381213475,F,F1
1381213578,M,M2
1381213687,F,T
1381213781,F,T
1381213792,F,F3
1381214150,F,F1
1381214266,M,T
1381214291,M,M2
1381214484,F,F3
1381214514,F,F2
1381214770,F,F2
1381214823,F,T
1381215313,F,F2
1381215387,F,T
1381215447,M,M2
1381215480,F,F2
1381215484,F,T
1381215768,F,F1
1381215926,M,T
1381216024,M,T
1381216148,F,T
1381216166,M,M3
1381216231,F,F2
1381216394,M,M2
1381216748,M,M2
1381216826,M,M2
1381216838,F,F2
1381216943,M,T
1381217119,F,F2
1381217154,F,F1
1381217186,F,T
1381217428,F,F2
1381217482,F,F1
1381217538,F,F2
1381217650,M,M2
1381217776,F,F3
1381217838,M,M3
1381217851,M,M3
1381218210,M,T
1381219027,M,M1
1381219147,F,T
1381219229,M,M2
1381219258,M,M3
1381219374,M,T
1381219471,M,M1
1381219552,M,M2
1381219649,F,F2
1381219725,F,F2
1381219742,F,T
1381219945,F,F3
1381220360,M,M2
1381220539,M,T
1381220589,M,M2
1381220613,F,F3
1381220805,F,F1
1381220818,M,M3
1381220872,M,M2
1381220917,F,F2
1381221008,F,F2
1381221058,F,F2
1381221138,F,F2
1381221163,M,M3
1381221273,M,M3
1381221282,M,M1
1381221473,F,F2
1381221552,M,T
1381221928,F,T
1381222338,M,M3
1381222399,F,F2
1381222470,M,T
1381222778,M,M2
1381222960,M,M2
1381223273,F,F2
1381223360,F,F2
1381223490,M,M2
1381223675,F,T
1381223706,F,F3
1381223792,F,F2
1381223946,M,M2
1381224112,F,F1
1381224136,F,F3
1381224214,M,M2
1381224324,M,M2
1381224356,M,M3
1381224370,M,M3
1381224372,M,T
1381224456,F,T
1381224522,F,F2
1381224541,F,F2
1381224621,M,M1
1381224623,F,F2
1381224877,M,M1
1381225183,F,F2
1381225369,M,M2
1381225561,M,T
1381225595,F,F1
1381225665,M,M3
1381225749,F,T
1381225963,F,F1
1381226320,M,M1
1381226369,M,M2
1381226481,F,F3
1381226735,M,M2
1381226753,M,M2
1381226829,F,F2
1381226856,F,F1
1381226938,F,F2
1381226949,F,F3
1381226955,F,F3
1381226966,M,T
1381227010,F,F2
1381227319,M,M2
1381227354,F,F1
1381227432,M,M3
1381227541,M,M3
1381227557,M,M2
1381227561,M,T
1381227566,M,M3
1381227588,M,M1
1381227640,F,F1
1381227701,F,T
1381227955,F,F3
1381227980,F,F2
1381227995,F,F3
1381228054,F,F1
1381228278,F,T
1381228293,F,F2
1381228310,M,M1
1381228392,F,F3
1381228439,F,T
1381228609,F,F1
1381228795,M,T
1381228805,M,M3
1381228990,M,M3
1381229000,M,M3
1381229046,F,F2
1381229145,F,F2
1381229175,F,T
1381229226,M,M2
1381229262,M,M2
1381229276,M,M3
1381229502,F,F3
1381229598,M,M1
1381229684,F,F2
1381229770,F,F1
1381229775,M,M3
1381229838,M,T
1381229926,F,F2
1381229973,F,F2
1381230346,M,T
1381230518,F,F1
1381230806,F,F2
1381231006,M,M2
1381231572,F,F3
1381231711,M,M3
1381231962,M,M2
1381232064,M,M1
1381232078,F,F3
1381232105,F,F3
1381232425,M,M2
1381232837,M,M2
1381232846,F,F2
1381232939,F,F2
1381233191,F,F1
1381233302,F,F1
1381233467,F,T
1381233790,F,F3
1381233823,M,M3
1381234034,F,T
1381234136,F,F2
1381234152,M,T
1381234164,M,M1
1381234464,M,T
1381234660,M,T
1381234750,F,F3
1381234787,F,T
1381235022,F,F2
1381235206,F,F3
1381235284,F,F1
1381235333,M,M2
1381235361,M,T
1381235497,F,T
1381235552,M,M2
1381235601,F,T
1381235611,F,F1
1381235728,F,F2
1381235740,M,M2
1381236003,F,F2
1381236051,M,M3
1381236064,F,F1
1381236099,F,T
1381236188,M,M3
1381236242,F,F2
1381236448,F,F1
1381236489,M,M1
1381236565,F,F1
1381236591,M,M1
1381236619,F,F2
1381236721,M,M2
1381237051,F,F1
1381237166,F,F2
1381237335,F,F2
1381237462,M,M3
1381237532,F,F1
1381237831,M,M2
1381237889,M,T
1381237960,F,F3
1381238056,M,M1
1381238175,M,M2
1381238234,F,T
1381238263,M,T
1381238264,M,T
1381238336,F,F1
1381238447,M,M3
1381238577,M,M3
1381238743,M,T
1381238864,M,M1
1381238943,F,F2
1381238989,M,M3
1381239034,M,M2
1381239086,M,M1
1381239222,M,M2
1381239266,F,F1
1381239291,F,F3
1381239362,F,F1
1381239490,F,F2
1381239520,M,M2
1381239528,M,T
1381239588,F,F2
1381239624,M,M1
1381239720,F,F3
1381239748,M,M2
1381239800,F,F1
1381239925,F,T
1381239949,F,T
1381240007,F,F2
1381240144,F,F2
1381240207,F,F3
1381240245,F,F2
1381240444,F,F1
1381240481,M,M3
1381240531,F,F3
1381240743,F,F2
1381240889,M,M1
1381241092,F,F1
1381241262,M,M1
1381241321,F,F1
1381241461,F,F1
1381241692,M,M2
1381241721,M,M3
1381241893,F,F2
1381241938,M,M3
1381242065,F,F3
1381242140,F,F2
1381242158,F,F1
1381242310,M,T
1381242452,F,F2
1381242551,M,M1
1381242616,F,F2
1381242638,F,T
1381242654,F,F2
1381242681,M,T
1381242882,M,M1
1381242887,M,T
1381243091,M,M1
1381243424,M,M2
1381243450,F,T
1381243498,M,M2
1381243515,M,M2
1381243610,F,F1
1381243918,F,F2
1381244073,F,F2
1381244168,F,T
1381244381,M,T
1381244609,M,M2
1381244627,F,F2
1381244652,M,M1
1381244683,F,F2
1381244800,F,T
1381245166,M,T
1381245290,M,M2
1381245328,F,F1
1381245362,M,T
1381245370,F,T
1381245437,F,F2
1381245595,F,F3
1381245686,F,F2
1381245915,M,M2
1381245930,M,T
1381246021,F,F2
1381246139,M,M2
1381246164,F,F2
1381246419,M,M2
1381246440,M,M1
1381246484,F,F2
1381246504,F,T
1381246755,M,M2
1381246771,F,F2
1381246782,M,M1
1381246961,F,F2
1381246988,F,F2
1381247006,F,T
1381247016,F,F2
1381247037,F,F1
1381247095,F,F2
1381247105,M,M1
1381247555,F,F1
1381247721,M,M1
1381247783,F,F3
1381247966,F,F2
1381247977,M,M3
1381248001,F,F3
1381248116,F,F2
1381248201,F,F2
1381248350,M,M3
1381248374,M,T
1381248396,M,M2
1381248541,F,F2
1381248581,M,M2
1381248589,F,T
1381248642,F,F2
1381248737,F,F1
1381248989,M,M2
1381249075,F,F2
1381249086,F,F2
1381249104,F,T
1381249193,M,M2
1381249303,M,M2
1381249315,M,T
1381249335,M,T
1381249349,M,M3
1381249504,F,F2
1381249794,M,M3
1381249925,M,T
1381250172,F,F2
1381250490,M,T
1381250744,F,F3
1381250890,F,T
1381250917,F,F3
1381251032,F,F1
1381251054,F,F2
1381251082,F,F2
1381251261,M,T
1381251424,M,M3
1381251436,M,T
1381251598,F,F2
1381251833,F,T
1381251970,M,M3
1381252103,M,T
1381252118,F,F1
1381252172,M,M2
1381252177,M,M2
1381252697,F,T
1381252932,F,T
1381253093,F,F3
1381253176,F,F3
1381253295,M,M1
1381253800,M,M2
1381253827,M,M2
1381253917,M,M2
1381253988,M,T
1381254030,M,M2
1381254140,F,F2
1381254175,F,F3
1381254268,M,M2
1381254316,F,T
1381254390,F,F3
1381254431,M,M2
1381254446,F,F2
1381254472,M,M2
1381254589,F,F3
1381254667,M,T
1381254715,F,T
1381254721,F,F2
1381255037,F,T
1381255077,M,T
1381255439,F,F2
1381255477,M,M2
1381255524,F,F2
1381255587,M,M1
1381255996,M,M2
1381256137,F,F2
1381256453,M,T
1381256457,M,T
1381256567,F,F3
1381256584,M,M3
1381256611,F,F2
1381256731,F,F3
1381256749,F,T
1381256757,F,F1
1381256811,M,M1
1381256895,F,F1
1381256916,M,M3
1381256992,F,F3
1381257077,F,F2
1381257078,M,M1
1381257181,F,F3
1381257183,M,M1
1381257239,M,M2
1381257510,M,M3
1381257517,F,F2
1381257603,M,M2
1381257620,M,M1
1381257637,F,F2
1381257757,F,F2
1381257828,F,F2
1381257838,F,T
1381257947,F,F2
1381258001,F,F2
1381258034,M,M2
1381258103,F,T
1381258116,M,T
1381258146,F,F1
1381258264,F,F3
1381258272,F,F2
1381258412,M,M2
1381258669,M,M3
1381258674,M,T
1381258712,F,F1
1381258768,M,T
1381258808,M,T
1381258948,F,F3
1381259092,M,M2
1381259317,F,F3
1381259365,F,F2
1381259378,M,M3
1381259515,M,M3
1381259542,F,F3
1381259657,M,T
1381259720,F,F1
1381260017,M,M2
1381260114,F,F2
1381260122,M,T
1381260162,F,F2
1381260219,M,M3
1381260515,F,F3
1381260673,M,M3
1381260678,M,T
1381260749,M,T
1381260761,M,M3
1381260823,F,T
1381260904,F,F1
1381260987,F,F2
1381261005,F,T
1381261115,F,F1
1381261364,F,F1
1381261448,M,T
1381261457,F,F2
1381261828,F,F1
1381262042,M,M2
1381262124,F,F3
1381262346,M,M1
1381262461,F,F3
1381262757,F,F2
1381263174,M,T
1381263202,M,M1
1381263283,M,M2
1381263360,M,M2
1381263420,M,M1
1381263510,F,F3
1381263747,M,M3
1381263832,F,T
1381264274,F,F2
1381264349,F,F1
1381264372,M,M1
1381264690,F,F2
1381264718,F,F2
1381264783,M,M2
1381264809,M,T
1381264829,F,F3
1381265209,F,F3
1381265341,M,M1
1381265421,M,T
1381265479,M,M1
1381265559,F,F2
1381266092,F,F2
1381266117,F,T
1381266125,M,M2
1381266151,M,T
1381266215,F,F3
1381266460,F,F1
1381266627,F,T
1381266782,F,T
1381266859,M,T
1381267117,M,M2
1381267278,M,T
1381267772,F,F2
1381267824,F,T
1381267867,F,F3
1381267888,M,M2
1381268225,M,M2
1381268301,M,M3
1381268306,F,T
1381268343,M,M2
1381268344,M,M1
1381268402,F,F3
1381268425,F,F3
1381268540,M,M3
1381268543,M,M2
1381268570,F,F2
1381268605,F,F2
1381268693,F,F3
1381268816,M,M3
1381268941,M,M1
1381269080,F,F1
1381269239,F,F2
1381269417,F,F3
1381269493,M,M3
1381269671,F,T
1381269691,F,F2
1381269836,M,M1
1381270043,M,M2
1381270059,F,F2
1381270116,M,T
1381270162,F,F2
1381270214,M,M2
1381270413,F,T
1381270518,M,M2
1381270823,F,F2
1381270874,F,T
1381271046,M,M3
1381271124,M,M2
1381271189,M,M2
1381271380,M,M2
1381271447,F,F1
1381271572,F,F1
1381271611,M,M1
1381271700,F,F3
1381271880,F,F2
1381271896,F,F3
1381271918,F,F3
1381271975,M,M1
1381272193,F,T
1381272227,F,F2
1381272263,M,M3
1381272379,M,T
1381272383,M,M2
1381272725,M,M2
1381272733,F,F2
1381272973,M,T
1381272989,M,M2
1381273012,M,M3
1381273202,F,F2
1381273303,F,F2
1381273335,M,M2
1381273435,F,F2
1381273442,M,T
1381273458,F,F3
1381273462,F,F2
1381273797,M,M1
1381273859,F,T
1381274115,M,M2
1381274218,M,T
1381274366,M,T
1381274552,M,M2
1381274632,F,F1
1381274634,M,T
1381274769,M,T
1381274866,F,F2
1381274876,M,M1
1381274895,F,F1
1381274996,M,T
1381275046,F,T
1381275155,F,F1
1381275256,F,F1
1381275283,F,F2
1381275391,M,M1
1381275403,F,T
1381275465,F,F1
1381275579,F,F2
1381275672,M,M3
1381275677,F,F2
1381275935,M,M2
1381276019,F,F3
1381276036,F,F2
1381276048,M,M3
1381276069,F,F2
1381276072,F,F2
1381276283,F,T
1381276296,F,T
1381276700,M,M2
1381276720,F,F2
1381276738,M,T
1381276932,F,F1
1381276961,F,F1
1381277050,M,T
1381277123,M,T
1381277214,F,F1
1381277232,M,M2
1381277395,F,F2
1381277404,M,M3
1381277429,M,T
1381277510,F,F3
1381277646,M,M1
1381277758,M,M2
1381277837,F,T
1381277892,M,M2
1381277950,F,F2
1381277969,F,F2
1381277973,M,T
1381277977,F,F2
1381278241,F,F2
1381278497,M,M2
1381278523,M,T
1381278696,F,T
1381278741,M,M2
1381279089,F,T
1381279461,M,T
1381279567,M,M2
1381279684,F,F2
1381279869,F,F3
1381279915,F,F2
1381279921,M,T
1381280122,M,M3
1381280128,M,M2
1381280235,M,M2
1381280684,M,T
1381280746,F,F1
1381280795,F,F2
1381281004,F,T
1381281094,F,F2
1381281168,F,T
1381281199,M,M1
1381281598,M,M2
1381281749,F,T
1381281808,F,T
1381281882,F,F2
1381281979,M,T
1381282039,M,M3
1381282076,F,F1
1381282128,F,F2
1381282237,F,F2
1381282304,M,M1
1381282593,M,T
1381282799,F,F1
1381282899,F,F1
1381282995,F,F1
1381283035,F,T
1381283136,F,F1
1381283275,F,F3
1381283649,M,M3
1381283666,M,T
1381284008,F,F3
1381284063,F,F2
1381284300,M,M2
1381284399,M,T
1381284764,M,M1
1381284786,M,M1
1381284794,M,M3
1381284835,M,M2
1381284916,M,T
1381284925,M,M2
1381285006,M,M2
1381285112,M,M2
1381285193,F,F2
1381285297,M,M3
1381285300,M,T
1381285334,F,F2
1381285458,M,M2
1381285509,F,F2
1381285512,M,M1
1381285522,M,M2
1381285571,F,F1
1381286302,M,M2
1381286388,M,M3
1381286550,M,M3
1381286609,F,F1
1381286610,M,M1
1381286856,F,F2
1381287116,F,F1
1381287512,F,T
1381287569,F,F1
1381287699,M,T
1381287705,F,F2
1381287723,F,F2
1381287884,F,F2
1381288045,M,M1
1381288052,F,T
1381288110,F,T
1381288113,F,F1
1381288166,M,M1
1381288171,F,T
1381288271,M,T
1381288537,M,M2
1381288573,F,F3
1381288649,M,M2
1381288750,F,F1
1381288799,F,F1
1381288834,F,F3
1381288921,M,T
1381289086,M,T
1381289140,M,M2
1381289480,F,T
1381289634,M,M3
1381289719,M,M2
1381289896,F,T
1381290100,M,T
1381290131,M,M2
1381290137,M,M2
1381290257,M,M3
1381290278,F,T
1381291042,F,F3
1381291049,F,F2
1381291439,M,T
1381291537,M,M1
1381291552,F,F2
1381291636,M,T
1381291642,F,T
1381291773,M,M2
1381291912,M,T
1381291950,M,M3
1381291988,M,T
1381292003,M,M3
1381292137,F,T
1381292139,F,F2
1381292214,F,F2
1381292309,F,F3
1381292490,M,M2
1381292517,M,T
1381292526,M,T
1381292546,F,F1
1381292564,F,F2
1381292748,F,F3
1381293076,M,M3
1381293115,F,F2
1381293224,M,T
1381293299,F,F1
1381293322,F,F2
1381293469,M,T
1381293644,M,M1
1381293988,M,M3
1381294117,M,M2
1381294203,F,F1
1381294371,M,M2
1381294472,M,M3
1381294913,M,M2
1381294931,M,T
1381294984,F,F2
1381295048,M,M2
1381295075,F,F2
1381295123,M,M3
1381295194,F,F2
1381295230,F,F2
1381295370,F,F1
1381295542,F,F2
1381295838,M,M3
1381295969,F,F1
1381296042,F,T
1381296085,F,T
1381296203,F,F3
1381296327,F,F3
1381296470,M,M2
1381296476,M,M2
1381296623,M,M2
1381296743,M,T
1381296748,F,F1
1381296749,F,F1
1381296836,M,T
1381296977,F,T
1381297114,F,T
1381297159,F,F1
1381297663,F,F2
1381297668,F,F2
1381297830,M,M3
1381297851,F,F2
1381298250,M,M2
1381298536,F,F2
1381298676,F,F2
1381298801,M,M2
1381298807,F,F3
1381298812,F,F1
1381298816,M,M1
1381298924,M,M2
1381299217,M,T
1381299549,M,T
1381299605,M,M3
1381299739,F,F2
1381299776,F,T
1381299830,M,M1
1381299866,M,M3
1381299890,M,M1
1381299914,F,T
1381299917,M,M2
1381300089,F,F1
1381300229,F,F3
1381300394,M,T
1381300457,F,T
1381300664,F,T
1381300680,F,F3
1381300805,F,T
1381301045,F,F2
1381301261,F,F1
1381301443,M,M3
1381301450,M,T
1381301514,M,M2
1381301606,F,F3
1381301924,F,F3
1381301976,F,T
1381302228,F,F1
1381302261,M,T
1381302389,M,M3
1381302453,M,M1
1381302458,F,F2
1381302763,F,F2
1381302885,M,T
1381303055,F,F3
1381303115,F,T
1381303185,M,M2
1381303236,F,T
1381303313,M,M2
1381303370,F,T
1381303390,F,F3
1381303467,M,M3
1381303504,F,F2
1381303512,M,T
1381303724,M,M1
1381303813,F,F2
1381303849,F,T
1381303864,M,T
1381303870,M,M2
1381303935,F,F3
1381303991,M,M1
1381304026,M,M3
1381304263,F,F2
1381304317,F,F3
1381304353,M,T
1381304483,F,F2
1381304895,M,T
1381304960,M,M2
1381305034,M,T
1381305157,F,F2
1381305223,F,F2
1381305357,F,F2
1381305432,M,T
1381305518,F,F3
1381305543,M,T
1381305825,F,F2
1381305969,F,T
1381306048,F,F2
1381306081,F,F1
1381306147,M,T
1381306235,F,F3
1381306558,F,F2
1381306580,F,F2
1381306633,F,F2
1381306648,M,M3
1381306731,M,T
1381306766,M,T
1381306821,F,F3
1381307096,F,T
1381307200,M,M3
1381307269,F,T
1381307306,F,F3
1381307379,F,F1
1381307536,F,F2
1381307574,M,T
1381307631,F,F2
1381307687,F,T
